"lon","lat","fecha","sst_c","depth_m"
-73.4611548889132,-18.7681866812199,"28/10/2014",22.647,4460
-81.6785168041402,-6.32364668358522,"05/08/2013",21.236,4762
-80.4399733321426,-13.9405703671876,"17/04/2011",24.302,4728
-79.1247378061742,-14.2566808104932,"06/07/2012",24.576,4436
-82.2956878852112,-9.01720126778287,"26/11/2010",25.666,4372
-77.4464292633172,-17.2537295379483,"14/04/2011",22.913,3347
-78.0779468469512,-18.0890742560495,"28/05/2014",23.137,3967
-78.8729009487437,-15.6030912246103,"22/05/2013",23.745,4418
-76.7175098368474,-17.7632934138677,"30/07/2010",23.383,4237
-79.4958268841555,-15.1352642231595,"30/06/2013",24.439,4624
-77.7554922754524,-17.7059812658795,"20/05/2013",23.381,3913
-81.7623182492276,-10.2182260884755,"16/11/2013",26.029,4592
-79.8442874749858,-15.7637566343492,"26/05/2014",23.708,4699
-81.7599147205459,-11.4050949004762,"02/11/2010",25.191,4533
-80.8987190871482,-10.9001032272122,"16/08/2011",24.948,4441
-82.7879764806417,-11.4714857212797,"26/05/2011",25.502,4593
-74.4996357186165,-19.8604413691008,"07/09/2011",22.951,4992
-81.2231070390535,-13.1626549787386,"07/01/2010",25.219,4974
-79.0717551496964,-11.2852073961708,"01/06/2014",25.675,3894
-75.9057659912078,-17.2568221513317,"09/07/2011",23.533,3742
-83.8073866681872,-7.115601515046,"07/03/2012",25.649,4123
-78.7650244829767,-16.9156399259981,"15/09/2010",23.784,3728
-76.2184061082908,-15.8065040972133,"16/04/2014",23.041,3573
-82.4197536337352,-10.6675527329761,"02/06/2014",25.304,4607
-73.3494534991866,-19.3456731371471,"27/03/2010",24.2,4507
-75.4630338454824,-17.6255406556493,"03/04/2015",23.853,4386
-79.8811792071655,-13.3828138895219,"07/12/2012",23.446,4588
-75.344527185218,-18.3135111751162,"13/01/2010",24.194,4327
-73.6323580734131,-19.4221436134996,"14/01/2014",23.637,4667
-78.7503910121893,-12.8261972201738,"05/11/2012",22.209,5033
-75.6447723276591,-16.2141230248542,"25/01/2013",23.181,4351
-78.1349168883188,-13.9862107032799,"28/02/2013",24.675,4473
-81.7060462319302,-6.69161350445028,"23/10/2014",21.862,5778
-80.0941904442745,-9.70985246960445,"24/05/2010",22.869,4126
-82.4254742860228,-10.9489172983436,"15/03/2010",24.445,4362
-80.6197878175526,-13.9149314807735,"31/07/2014",24.782,4712
-77.7259434925461,-15.07299058865,"26/12/2010",22.956,3916
-82.7207193894818,-5.45804314366694,"21/02/2013",21.876,4057
-74.1537642812901,-17.3915358814248,"26/03/2015",21.55,5393
-80.7128563286596,-8.55781729543513,"14/08/2013",23.686,4194
-81.860956745862,-11.2207048387364,"16/07/2014",24.296,4326
-80.8452008463671,-8.88906535305117,"04/07/2010",25.36,6233
-80.210740635222,-12.4222615628473,"15/06/2012",25.646,4712
-82.0187526890819,-11.961977024339,"10/07/2014",25.523,4746
-77.4646141197223,-17.9945298860851,"16/08/2012",23.471,4220
-72.5965758257901,-18.885321825937,"08/06/2010",23.683,4082
-81.3218753671633,-10.2191266146014,"07/11/2014",24.004,4660
-78.3470936651008,-15.3026095707909,"19/06/2011",23.829,4103
-75.4951871146889,-17.6366883419612,"01/04/2014",23.881,4409
-78.2557912449365,-14.4631799410934,"21/11/2013",23.549,4222
-76.0470056714964,-16.2151086185587,"18/09/2011",22.959,3749
-78.4981299200055,-17.5780949792787,"25/01/2015",23.176,3067
-75.5329151198905,-19.735535408627,"11/11/2012",23.436,4865
-75.6468160556182,-15.5258164647818,"08/10/2011",19.766,2968
-75.7026609030865,-17.3881460995675,"09/08/2011",23.847,4168
-79.9340765024931,-14.6619524940749,"13/06/2013",23.842,4410
-80.2565433146896,-10.0749020206635,"09/08/2014",25.414,6171
-82.3327699921263,-10.9310658115246,"20/09/2011",24.356,4476
-76.3543578035923,-17.931407580935,"16/03/2012",23.614,4325
-76.3303795480832,-18.0745306864659,"28/01/2012",23.393,4625
-78.9152755393669,-10.9149076368373,"15/02/2014",25.288,2449
-74.8074333975496,-19.6874783651492,"20/04/2014",23.347,5044
-78.6513618938713,-15.7119199019528,"23/01/2014",23.711,4210
-73.3616431110627,-19.8024031220398,"10/06/2012",23.978,4762
-75.9876325265183,-19.2280559188048,"26/06/2013",23.494,4271
-75.7649812739181,-19.349334177491,"01/05/2015",23.873,4779
-73.1180779116055,-19.398381359807,"01/07/2010",23.575,4522
-76.1001421197447,-18.0962142613192,"13/12/2011",24.058,4361
-73.8329849915109,-19.0786805112076,"13/06/2011",23.201,4602
-77.8704544140187,-17.8023674920113,"01/01/2014",23.273,3765
-83.2967735227373,-7.70784447735592,"22/02/2012",25.05,4382
-78.9272781490673,-13.3805298214349,"27/09/2015",22.614,4675
-75.2635167650485,-19.2638843071674,"14/04/2012",23.854,4844
-78.7180528753947,-15.7349550281892,"24/09/2015",23.625,4288
-74.4776732507772,-17.9669984236664,"06/09/2010",23.651,4322
-76.840465820359,-17.1502136193349,"02/07/2010",22.954,3686
-73.9114844212179,-18.2172720184886,"17/12/2014",22.268,4281
-79.1644596522034,-15.0138436232384,"01/06/2014",24.425,4403
-78.8989944931631,-15.8124676877871,"07/10/2014",24.018,4260
-74.4943972772345,-19.318957305922,"04/10/2013",23.888,4848
-82.3600980184116,-10.072754909418,"19/04/2011",26.588,4482
-81.9327356836552,-9.88777692996632,"17/11/2015",26.303,4672
-79.0902749702449,-9.29984025154272,"22/04/2010",20.202,119
-79.7566639497055,-11.9617844052616,"04/04/2013",25.629,4812
-76.6835914849538,-16.992464759156,"09/10/2011",23.322,3734
-79.6381229188462,-14.5896354688963,"13/03/2013",24.31,4622
-77.8069418252378,-14.8476006290113,"27/08/2015",23.09,4131
-77.7353813672597,-15.5162010541914,"10/12/2011",22.391,3412
-72.0854445158653,-17.9045190171548,"29/01/2011",24.002,2292
-82.8549207035021,-6.20018914051976,"17/08/2013",24.162,3948
-76.0185131022577,-18.4087594880343,"02/08/2015",23.884,4746
-72.6589767440472,-19.6582684731611,"30/08/2015",23.872,4050
-79.311933042832,-16.705444792422,"08/02/2011",24.236,4410
-82.2802904434241,-6.42401283096103,"05/03/2015",22.384,4493
-77.1577317182913,-15.5796096431734,"16/03/2015",22.682,2735
-82.4969656210607,-6.45575110303571,"10/02/2015",23.07,4274
-78.3531667083959,-10.6361931381062,"17/01/2013",20.443,292
-72.0704648361884,-19.3179347175165,"28/04/2015",24.722,5333
-78.7960179010034,-15.9343358682663,"19/02/2013",24.022,4222
-74.95621704142,-16.3448166727839,"04/02/2014",20.818,5259
-81.9550597083009,-10.4404962210478,"26/08/2015",25.374,4612
-78.1628429790358,-18.2208416168148,"23/08/2015",22.957,4203
-81.9470637848165,-10.8102323112191,"18/01/2014",24.822,4441
-75.8391306609277,-16.8768176855915,"09/05/2012",22.988,4288
-74.5652756524429,-17.422013264783,"21/09/2010",21.932,4726
-82.0250020464359,-9.13995380700994,"05/11/2015",25.739,4387
-79.2759941909028,-12.8536056059277,"11/08/2012",24.256,4593
-80.1852495909546,-14.1352375930034,"25/08/2013",23.695,4538
-80.0446713438961,-11.0642200158715,"26/11/2012",25.838,5052
-80.0487243493787,-13.1793536153116,"19/07/2011",23.848,4591
-74.5939494115771,-19.1513169593093,"23/12/2014",23.596,4651
-76.0039123362574,-17.8843265043481,"23/06/2013",23.701,4442
-80.6379912256539,-9.67950272820435,"09/09/2013",22.871,5555
-72.4965996014547,-18.0979993146646,"10/06/2015",23.165,5070
-81.0705205979096,-10.5019274541652,"23/02/2010",25.145,4547
-78.5532088214156,-16.2154528347291,"19/10/2013",24.089,3617
-73.4617357697264,-19.1572432121581,"14/03/2015",22.889,4264
-81.4932902049096,-9.09134118263783,"31/12/2012",25.537,4796
-84.8312923642,-8.69071199411458,"18/09/2015",26.664,4386
-84.0069384357008,-5.13537438719153,"19/02/2015",23.448,3775
-78.1971353680797,-15.8221061251875,"05/05/2015",23.882,3727
-74.9717463369281,-19.4979973827537,"06/08/2012",23.748,5050
-80.0226273968653,-13.5787858554152,"11/11/2015",23.799,4442
-74.1831533862983,-18.5247166779756,"25/09/2012",23.461,4457
-79.5049968408677,-11.1138675974936,"09/07/2011",26.034,6213
-79.3756796680208,-11.0512021984545,"04/11/2012",26.003,4471
-81.521015119507,-9.53624854534246,"26/03/2015",25.217,4645
-76.7333318719674,-14.125578890707,"15/07/2012",18.872,1756
-76.6148182165462,-16.8072687030623,"12/12/2010",24.021,3497
-78.1787306447321,-16.5105992963798,"20/03/2013",23.768,3248
-83.2888108976798,-7.94931495386644,"11/12/2015",26.096,4275
-72.8763677249621,-19.2560569129802,"03/07/2013",24.003,4215
-76.1069101846885,-18.6180176357007,"11/09/2010",23.705,4636
-82.0969246697823,-8.4826470462361,"21/05/2014",25.525,4374
-74.0538898599982,-19.4657650751151,"04/05/2015",23.764,4696
-72.9421348256653,-19.8904663725113,"10/12/2013",23.841,4541
-82.8864512378486,-9.83692664225234,"02/01/2014",27.056,4364
-72.9149700143374,-18.331672756633,"19/02/2010",23.742,5289
-75.9075175270597,-17.7073342523318,"27/09/2013",23.749,4153
-72.7030865424824,-18.8595618415497,"07/01/2010",23.574,3972
-81.8488425981593,-7.5818411355437,"28/07/2012",23.401,4556
-79.3975686464861,-14.8395750820389,"11/03/2010",24.545,4674
-81.3885717012667,-12.4213020562728,"27/03/2015",25.57,4609
-74.7613376514406,-18.8924199197319,"26/11/2014",23.721,4701
-78.2552738669827,-18.1611571974437,"06/11/2010",22.988,3755
-80.1442933400499,-13.5596369569176,"03/03/2012",23.651,4589
-74.2470947365922,-19.3063615160995,"30/03/2012",23.626,4842
-83.749195699973,-8.24783029708795,"26/10/2015",26.53,4307
-80.347132177256,-13.8355796074154,"06/08/2010",24.53,4685
-77.8507564202746,-12.6242261480115,"04/05/2012",21.508,1702
-80.0681022765407,-11.1252982138103,"23/11/2012",25.88,5020
-76.0100243011046,-18.1593772239161,"29/05/2011",24.089,4584
-74.416690437662,-18.5713256628144,"28/06/2013",23.465,4482
-78.4721787180155,-16.347038044025,"20/03/2010",24.225,3522
-83.8464691335796,-9.22392733486895,"21/09/2013",27.035,4433
-82.8957072839625,-10.3821287530495,"07/01/2013",26.291,4498
-77.1126318585181,-18.57112348298,"27/03/2011",23.5,4347
-79.0290188736015,-15.3673802785142,"08/04/2015",24.412,4365
-77.9255762992598,-16.2053531483016,"22/05/2010",23.568,3122
-73.5555622002423,-17.5868840271885,"08/05/2011",21.849,6786
-78.8146574555355,-12.951379559059,"09/04/2012",22.213,4790
-76.6349403684005,-18.6464817593162,"19/11/2011",23.058,4395
-79.2448510747082,-14.9084230558567,"11/11/2014",24.599,4468
-74.5394038452171,-19.3013027252666,"15/03/2012",23.943,4738
-78.8793485792181,-13.5145135234007,"26/08/2011",23.42,4440
-76.242999107646,-18.0414820687699,"26/07/2011",23.637,4394
-72.7716183341595,-17.8460281890729,"05/12/2013",23.752,4720
-81.5729696470741,-6.88903437496749,"02/12/2010",22.034,5836
-80.115839188741,-9.48187891590283,"05/02/2011",22.109,3013
-77.034019683491,-17.2281527686662,"05/06/2013",23.211,3833
-80.5226680517016,-14.6116889538288,"11/05/2012",24.437,4757
-80.9599674586317,-7.947676824097,"04/07/2013",21.162,3261
-74.337247090544,-19.1059939619849,"18/06/2013",23.37,4719
-75.9393210863849,-15.7078622107686,"09/06/2010",22.535,4727
-80.4871891287487,-12.9673582303772,"26/10/2010",25.444,4565
-72.5713161957529,-17.3712398585846,"21/07/2012",23.941,1056
-82.5270019913263,-10.0964687331116,"10/01/2012",26.534,4504
-77.0801501614043,-18.4966046885269,"17/07/2014",23.475,4348
-74.3942040112283,-16.4537670476262,"25/07/2013",19.149,3045
-78.0367508967651,-14.1710094022348,"24/05/2011",24.634,4418
-75.2813557126888,-18.8875331389996,"21/05/2013",24.114,5058
-80.1363810491245,-13.4135095406466,"01/02/2015",23.796,4532
-77.3013442524993,-18.1983719275853,"27/04/2012",23.278,4236
-74.7864790738013,-19.2708035721698,"25/07/2014",24.099,4978
-74.903119852944,-18.097401178424,"26/04/2015",24.092,4238
-80.9247248242851,-10.2047883970855,"28/03/2012",24.553,4639
-73.3701169882831,-17.4109656277785,"06/10/2011",23.55,5632
-80.0205424664322,-11.6082879418075,"09/05/2010",25.451,4694
-82.9096481206758,-8.71774376733995,"12/10/2014",25.552,4257
-75.5116216169882,-18.2748370211372,"03/06/2012",24.302,5014
-80.5083953709842,-13.5609803599612,"16/09/2013",24.17,4592
-82.3015880422857,-5.0326586490161,"21/05/2015",20.413,4262
-79.8561420918794,-12.5525772851358,"22/02/2012",25.66,4748
-75.532574001734,-18.0409121459186,"21/12/2011",23.859,4612
-79.4023961639541,-13.0771636376377,"10/01/2014",23.607,4591
-82.7497202454779,-6.43642307628154,"08/08/2010",24.135,4084
-78.1192454008981,-16.0267276675623,"13/03/2013",23.935,3528
-80.7477352662803,-10.4961893730954,"01/02/2014",25.813,4371
-71.1348873479071,-18.1086520571884,"09/09/2014",20.477,719
-72.9215452525915,-19.4901462615324,"14/04/2010",23.85,4323
-82.2854373920212,-12.0810864381486,"19/04/2014",25.944,4696
-80.185617135485,-9.61368793318928,"26/08/2010",22.488,4109
-73.463087981966,-18.1239626008108,"31/12/2015",22.961,4274
-78.7957255002596,-11.5399588346684,"03/10/2015",25.311,3019
-81.2800957445397,-9.22413569203812,"28/03/2012",25.239,4826
-78.7803526347177,-13.2281063772489,"27/01/2015",22.525,4684
-75.988594788061,-18.8708866441141,"30/07/2015",23.865,4589
-77.5036936276407,-14.3326295769091,"02/11/2010",22.092,4739
-81.9727961442527,-6.37113173805085,"27/02/2013",21.32,4885
-81.5506186907841,-8.35483811549959,"23/01/2010",24.744,4569
-80.5597318512236,-12.026907627378,"07/11/2014",25.733,4532
-82.3525089648964,-9.45048347695035,"15/04/2015",26.5,4522
-81.4219376954514,-8.37389073660996,"08/05/2013",24.735,4797
-80.6198490695172,-11.4368632447833,"09/03/2013",25.164,4578
-81.8396999178645,-11.8679093152795,"15/01/2010",25.327,4792
-83.0973330719759,-4.04735643223699,"12/03/2011",21.811,3698
-77.0377591056295,-17.3960639832827,"30/06/2015",23.307,3759
-80.0706233942578,-10.1335558882098,"01/11/2011",25.501,5994
-76.972794886881,-14.8996222968122,"01/10/2015",21.336,3912
-81.2282207575827,-7.0217515432018,"13/07/2013",21.045,2358
-83.8435716461026,-7.5311279587306,"28/01/2014",25.481,4062
-81.2890995447814,-7.79800090868346,"19/06/2011",21.909,6148
-82.4233581217136,-8.40996697696703,"08/03/2011",25.686,4427
-79.3369779502824,-16.7196417501366,"07/11/2013",24.213,4418
-76.3029167148828,-15.5471182720957,"29/03/2015",22.64,3950
-77.1323387335476,-16.3680560211598,"27/07/2012",24.084,2823
-76.8905398417533,-19.277260864012,"10/05/2015",23.112,4369
-82.1245867793466,-6.41829456945781,"30/11/2013",21.68,4650
-75.0883875263571,-16.9261720220661,"29/06/2015",22.035,4489
-81.8683201733963,-5.64122869310819,"26/09/2015",20.549,4983
-74.9378997176003,-18.4915018663044,"15/11/2013",24.123,4428
-82.8079419036074,-10.0910218909412,"08/07/2010",26.576,4545
-82.1892110011221,-12.8597766582508,"03/05/2011",25.2,4794
-82.6873328775747,-5.26709566425071,"16/09/2013",21.362,4047
-78.7004507526412,-12.3406182225601,"03/09/2015",24.763,5873
-76.5877687618295,-18.5464469592587,"16/02/2012",23.206,4444
-76.9843962639468,-15.2209791975678,"12/10/2013",21.829,3400
-78.9056650232604,-11.7926937064082,"22/10/2014",25.076,3998
-83.3926836010031,-7.77501205917372,"04/12/2011",25.014,4417
-80.9938134737857,-10.5528137307634,"02/05/2012",25.439,4405
-79.8169578471561,-12.4937054595284,"11/01/2011",25.653,4693
-83.2650119721754,-7.22274697062012,"19/08/2010",25.393,4154
-78.6106462575157,-14.1026807098957,"09/09/2011",24.503,4318
-79.4802630761827,-10.8557235402199,"08/10/2010",25.909,4388
-80.2054121996654,-12.0899106203836,"23/05/2013",25.716,4752
-84.3857373323465,-4.89299839968758,"12/05/2013",23.831,3894
-82.59483671069,-10.0297741079067,"24/12/2011",26.765,4401
-78.2126070094912,-13.6354371644441,"17/03/2013",24.499,4728
-78.7091580489214,-9.47012576782124,"26/08/2010",18.279,129
-77.6595907029497,-17.0641063959481,"11/02/2010",23.177,3068
-74.7730074747366,-18.2720396056516,"05/01/2015",23.877,4149
-80.9078732149795,-10.7832100161228,"25/08/2011",25.198,4867
-80.9662000375429,-10.8658713462824,"24/08/2012",25.133,4785
-77.4610027386156,-16.0762220776133,"10/10/2011",23.115,2614
-76.4989811964936,-17.4373194099244,"07/10/2014",23.458,4422
-79.0246702064669,-13.7869967663592,"20/11/2011",23.762,4496
-73.5360526472956,-19.1153395649646,"28/07/2013",22.667,4517
-76.3452368226895,-18.8072737259636,"30/06/2014",23.465,4662
-78.6815630363584,-12.8575125785084,"24/02/2013",22.162,5065
-74.5899318686885,-19.0732901494359,"28/10/2013",23.75,4605
-81.156472983855,-7.86500743735167,"29/07/2010",21.943,5629
-78.5265641881551,-11.5721330983126,"09/12/2012",23.729,1714
-73.7660023183302,-17.4478799542208,"20/04/2014",21.101,6168
-77.5125616549925,-14.0485604746986,"09/09/2011",21.668,5265
-80.5366488477089,-12.2595327038848,"17/08/2012",25.943,4618
-79.0171101466574,-14.9248898750429,"23/07/2014",24.631,4383
-78.3481685438723,-14.6562907299317,"17/08/2013",24.273,4023
-80.6750348951398,-13.6657501358924,"02/09/2015",24.7,4774
-77.0352711527611,-19.1321396433457,"21/05/2013",23.135,4533
-79.9097692035338,-14.3350014790533,"07/09/2010",23.542,4471
-78.1024511070269,-14.0959069129026,"12/02/2010",24.547,4508
-81.9747491184994,-9.82208710047287,"24/02/2014",26.137,4628
-75.5238747486385,-18.0553271315349,"16/11/2011",23.886,4620
-75.7688751317241,-18.3343893976605,"22/12/2012",24.117,4588
-74.5485428072443,-18.4291588503768,"14/07/2011",23.733,4518
-73.578680003536,-19.3090369018561,"15/06/2010",23.336,4632
-79.8863679432008,-13.4263041780522,"25/05/2013",23.438,4518
-79.5736700423439,-14.7094074747489,"29/12/2014",24.564,4675
-83.1869240057388,-9.15742167417971,"19/08/2011",26.533,4408
-80.887320037954,-12.1999619182953,"11/06/2012",25.971,4596
-80.6905317947429,-9.39123128014401,"30/11/2014",23.802,6165
-77.3991984808076,-17.5739518956502,"29/08/2015",23.318,3726
-78.4623333623606,-13.1060990622438,"16/01/2011",22.687,5007
-79.9601799453425,-12.9064992340871,"26/06/2011",24.401,4611
-75.0350198033123,-18.1464809959403,"28/11/2012",23.875,4528
-82.1654521988761,-7.90048101089727,"25/07/2015",24.138,4297
-81.6204670093271,-9.54428897547215,"27/10/2010",25.406,4544
-82.3400911595518,-6.86523097795885,"03/01/2010",23.056,4425
-77.0070586115975,-17.8231756874389,"24/12/2014",23.203,3780
-79.1273600927049,-13.5044901972382,"04/06/2010",22.8,4467
-72.6587866277928,-19.1158149677087,"03/01/2013",24.388,4100
-82.2382698732365,-7.15339760637925,"19/10/2012",23.712,4308
-77.1112573219902,-16.939108229767,"16/07/2014",22.869,3566
-73.8376699115153,-17.5645423571952,"21/01/2013",21.42,5482
-83.428608839947,-6.92293646109684,"30/01/2014",25.196,4157
-76.3274921338862,-19.2394897710137,"26/10/2013",23.783,4657
-79.8943568782672,-13.6953756845975,"28/11/2012",23.699,4407
-73.8353177964476,-18.1147020867806,"13/11/2014",22.189,4289
-74.8043307508978,-17.5174426531383,"01/06/2015",23.416,4561
-77.5043376148251,-17.6644980492816,"26/06/2012",23.357,3755
-78.2048391044338,-18.1277596255419,"22/09/2010",23.019,2839
-72.3982010364556,-19.4228154425844,"26/06/2012",24.277,4076
-82.5885190952983,-8.73616616345798,"28/11/2010",25.396,4390
-75.5587621331077,-19.2195315018209,"13/10/2011",23.996,5012
-77.4027064451929,-17.6697400301292,"01/07/2013",23.495,3792
-75.8447957577959,-18.6471919515451,"12/01/2012",23.888,4561
-79.6760723045716,-14.7188406534758,"03/06/2011",24.198,4648
-75.7975087986577,-18.1349524652094,"24/04/2011",24.004,4377
-79.8553331498279,-16.1479910179856,"01/09/2013",23.472,4581
-80.8718255506985,-13.0369447796616,"25/08/2015",25.333,4667
-82.5567207631995,-14.0964094746168,"07/08/2011",25.086,4798
-73.947004083992,-18.3162259371491,"12/06/2015",22.534,4554
-74.5208772340506,-18.0117496177422,"16/10/2013",23.749,4152
-74.0243835929155,-18.191962442054,"18/02/2014",22.329,4185
-79.3825933716086,-11.1856996922867,"08/06/2012",25.911,5280
-79.5888769833762,-14.2742194447517,"23/10/2012",23.864,4438
-77.3760241811917,-14.6887142025499,"10/05/2014",22.186,4170
